ID,Image,Price,Brand,Link,SRC
5822,wildberries_male_t_shirt5822.jpg, 3 380 тг.,oodji /Футболка,https://www.wildberries.kz/catalog/5371305/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/5370000/5371305-1.jpg
5823,wildberries_male_t_shirt5823.jpg, 3 150 тг.,O'Stin /Футболка,https://www.wildberries.kz/catalog/7538668/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7530000/7538668-1.jpg
5824,wildberries_male_t_shirt5824.jpg, 2 590 тг.,J-design bonus /Футболка,https://www.wildberries.kz/catalog/7599646/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7590000/7599646-1.jpg
5825,wildberries_male_t_shirt5825.jpg, 6 890 тг.,Jack&Jones /Футболка,https://www.wildberries.kz/catalog/7529473/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7520000/7529473-1.jpg
5826,wildberries_male_t_shirt5826.jpg, 8 770 тг.,WALTON /Футболка,https://www.wildberries.kz/catalog/3941286/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/3940000/3941286-1.jpg
5827,wildberries_male_t_shirt5827.jpg, 2 680 тг.,MAER /Футболка,https://www.wildberries.kz/catalog/3700012/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/3700000/3700012-1.jpg
5828,wildberries_male_t_shirt5828.jpg, 2 890 тг.,Dairos /Футболка,https://www.wildberries.kz/catalog/5094444/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/5090000/5094444-1.jpg
5829,wildberries_male_t_shirt5829.jpg, 3 390 тг.,todomoda /Футболка,https://www.wildberries.kz/catalog/5767855/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/5760000/5767855-1.jpg
5830,wildberries_male_t_shirt5830.jpg, 2 710 тг.,D.S /Футболка,https://www.wildberries.kz/catalog/5200038/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/5200000/5200038-1.jpg
5831,wildberries_male_t_shirt5831.jpg, 3 950 тг.,ТВОЕ /Футболка,https://www.wildberries.kz/catalog/7732630/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7730000/7732630-1.jpg
5832,wildberries_male_t_shirt5832.jpg, 8 310 тг.,S.OLIVER /Футболка,https://www.wildberries.kz/catalog/7613561/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7610000/7613561-1.jpg
5833,wildberries_male_t_shirt5833.jpg, 15 200 тг.,Nike /Футболка M NP TOP SS HBR 2,https://www.wildberries.kz/catalog/7588465/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7580000/7588465-1.jpg
5834,wildberries_male_t_shirt5834.jpg, 15 200 тг.,Nike /Футболка M NP TOP SS HBR 2,https://www.wildberries.kz/catalog/7764586/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7760000/7764586-1.jpg
5835,wildberries_male_t_shirt5835.jpg, 6 720 тг.,Прялкин и Ко /Футболка,https://www.wildberries.kz/catalog/7487457/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7480000/7487457-1.jpg
5836,wildberries_male_t_shirt5836.jpg, 7 620 тг.,Sarman /Футболка,https://www.wildberries.kz/catalog/6883523/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/6880000/6883523-1.jpg
5837,wildberries_male_t_shirt5837.jpg, 8 980 тг.,ASICS /Футболка,https://www.wildberries.kz/catalog/7635599/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7630000/7635599-1.jpg
5838,wildberries_male_t_shirt5838.jpg, 12 370 тг.,MEXX /Футболка,https://www.wildberries.kz/catalog/7252526/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7250000/7252526-1.jpg
5839,wildberries_male_t_shirt5839.jpg, 12 370 тг.,MEXX /Футболка,https://www.wildberries.kz/catalog/7706205/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7700000/7706205-1.jpg
5840,wildberries_male_t_shirt5840.jpg, 3 330 тг.,MF /Футболка Break rules,https://www.wildberries.kz/catalog/6949625/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/6940000/6949625-1.jpg
5841,wildberries_male_t_shirt5841.jpg, 6 600 тг.,COREY FILDMAN /Футболки,https://www.wildberries.kz/catalog/5732047/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/5730000/5732047-1.jpg
5842,wildberries_male_t_shirt5842.jpg, 3 380 тг.,O'Stin /Футболка,https://www.wildberries.kz/catalog/7237031/detail.aspx?targetUrl=GP,//img1.wbstatic.net/c246x328/new/7230000/7237031-1.jpg
5843,wildberries_male_t_shirt5843.jpg, 12 370 тг.,MEXX /Футболка,https://www.wildberries.kz/catalog/7252576/detail.aspx?targetUrl=GP,//img2.wbstatic.net/c246x328/new/7250000/7252576-1.jpg
