ID,Image,Price,Brand,Link
196,wildberries_dress196.jpg,8 910 тг.,Yarmina /Платье,https://www.wildberries.kz/catalog/5163939/detail.aspx?targetUrl=GP
197,wildberries_dress197.jpg,9 030 тг.,ZARINA /Платье,https://www.wildberries.kz/catalog/7068379/detail.aspx?targetUrl=GP
198,wildberries_dress198.jpg,34 020 тг.,Calista /Платье,https://www.wildberries.kz/catalog/7344368/detail.aspx?targetUrl=GP
199,wildberries_dress199.jpg,18 150 тг.,1001 DRESS /Платье,https://www.wildberries.kz/catalog/5016668/detail.aspx?targetUrl=GP
200,wildberries_dress200.jpg,27 470 тг.,ZERKALA /Платье,https://www.wildberries.kz/catalog/6302674/detail.aspx?targetUrl=GP
201,wildberries_dress201.jpg, 31 640 тг.,ZERKALA /Платье,https://www.wildberries.kz/catalog/4950285/detail.aspx?targetUrl=GP
202,wildberries_dress202.jpg, 15 130 тг.,C.H.I.C. /Платье,https://www.wildberries.kz/catalog/4760246/detail.aspx?targetUrl=GP
203,wildberries_dress203.jpg, 25 710 тг.,Jan Steen /Платье,https://www.wildberries.kz/catalog/6765969/detail.aspx?targetUrl=GP
204,wildberries_dress204.jpg, 31 200 тг.,Self Made /Платье-пиджак,https://www.wildberries.kz/catalog/6189078/detail.aspx?targetUrl=GP
205,wildberries_dress205.jpg, 22 880 тг.,BRANDWOMEN /Двустороннее платье,https://www.wildberries.kz/catalog/6858756/detail.aspx?targetUrl=GP
206,wildberries_dress206.jpg, 18 500 тг.,Rosanna /Платье,https://www.wildberries.kz/catalog/6311914/detail.aspx?targetUrl=GP
207,wildberries_dress207.jpg, 13 550 тг.,ZARINA /Платье,https://www.wildberries.kz/catalog/6624050/detail.aspx?targetUrl=GP
208,wildberries_dress208.jpg, 19 990 тг.,Mango /Платье - SERENA,https://www.wildberries.kz/catalog/6950917/detail.aspx?targetUrl=GP
209,wildberries_dress209.jpg, 24 380 тг.,Eva Davidova /Платье,https://www.wildberries.kz/catalog/6776159/detail.aspx?targetUrl=GP
210,wildberries_dress210.jpg, 24 380 тг.,GiuliaRossi /Платье,https://www.wildberries.kz/catalog/5623834/detail.aspx?targetUrl=GP
211,wildberries_dress211.jpg, 19 990 тг.,Mango /Платье - GARAZI,https://www.wildberries.kz/catalog/7349549/detail.aspx?targetUrl=GP
212,wildberries_dress212.jpg, 21 590 тг.,Barcelonica /Платье,https://www.wildberries.kz/catalog/5490787/detail.aspx?targetUrl=GP
213,wildberries_dress213.jpg, 16 950 тг.,LadyFreeStyle /Платье,https://www.wildberries.kz/catalog/6318746/detail.aspx?targetUrl=GP
214,wildberries_dress214.jpg, 14 680 тг.,Befree /Платье,https://www.wildberries.kz/catalog/7182662/detail.aspx?targetUrl=GP
215,wildberries_dress215.jpg, 2 840 тг.,ТВОЕ /Платье,https://www.wildberries.kz/catalog/7270961/detail.aspx?targetUrl=GP
216,wildberries_dress216.jpg, 6 940 тг.,Мама Мила /Платье,https://www.wildberries.kz/catalog/6035598/detail.aspx?targetUrl=GP
217,wildberries_dress217.jpg, 79 100 тг.,POZA /Платье,https://www.wildberries.kz/catalog/6859601/detail.aspx?targetUrl=GP
218,wildberries_dress218.jpg, 28 820 тг.,SSENIORE /Платье,https://www.wildberries.kz/catalog/5599082/detail.aspx?targetUrl=GP
219,wildberries_dress219.jpg, 39 710 тг.,Bezko /Платье,https://www.wildberries.kz/catalog/6337839/detail.aspx?targetUrl=GP
220,wildberries_dress220.jpg, 26 740 тг.,Eva Davidova /Платье,https://www.wildberries.kz/catalog/5079358/detail.aspx?targetUrl=GP
221,wildberries_dress221.jpg, 15 770 тг.,VERA NOVA /Платье,https://www.wildberries.kz/catalog/6598338/detail.aspx?targetUrl=GP
222,wildberries_dress222.jpg, 39 470 тг.,MARICHUELL /Платье,https://www.wildberries.kz/catalog/6581667/detail.aspx?targetUrl=GP
223,wildberries_dress223.jpg, 126 160 тг.,to be bride /Платье,https://www.wildberries.kz/catalog/5527211/detail.aspx?targetUrl=GP
224,wildberries_dress224.jpg, 31 200 тг.,ZLATON`I /Платье  PowderFringe,https://www.wildberries.kz/catalog/6971307/detail.aspx?targetUrl=GP
225,wildberries_dress225.jpg, 57 350 тг.,YULIA'SWAY /Платье Sparkling Chic,https://www.wildberries.kz/catalog/4844371/detail.aspx?targetUrl=GP
226,wildberries_dress226.jpg, 7 990 тг.,oodji /Платье,https://www.wildberries.kz/catalog/4723480/detail.aspx?targetUrl=GP
227,wildberries_dress227.jpg, 29 600 тг.,Полное счастье /Платье Мечта,https://www.wildberries.kz/catalog/6097075/detail.aspx?targetUrl=GP
228,wildberries_dress228.jpg, 32 210 тг.,Alex Mazurin /Платье,https://www.wildberries.kz/catalog/6868680/detail.aspx?targetUrl=GP
229,wildberries_dress229.jpg, 28 390 тг.,Self Made /Платье,https://www.wildberries.kz/catalog/7418163/detail.aspx?targetUrl=GP
230,wildberries_dress230.jpg, 5 990 тг.,oodji /Платье,https://www.wildberries.kz/catalog/5594647/detail.aspx?targetUrl=GP
231,wildberries_dress231.jpg, 50 290 тг.,Lisa Boho /Платье,https://www.wildberries.kz/catalog/7440619/detail.aspx?targetUrl=GP
232,wildberries_dress232.jpg, 33 340 тг.,Bordo /Платье,https://www.wildberries.kz/catalog/7631454/detail.aspx?targetUrl=GP
233,wildberries_dress233.jpg, 16 910 тг.,VERA NOVA /Платье,https://www.wildberries.kz/catalog/6277208/detail.aspx?targetUrl=GP
234,wildberries_dress234.jpg, 33 440 тг.,1001 DRESS /Платье,https://www.wildberries.kz/catalog/5793105/detail.aspx?targetUrl=GP
235,wildberries_dress235.jpg, 19 990 тг.,Mango /Платье - COFI4-N,https://www.wildberries.kz/catalog/6950840/detail.aspx?targetUrl=GP
236,wildberries_dress236.jpg, 86 020 тг.,la selva /Платье,https://www.wildberries.kz/catalog/6148688/detail.aspx?targetUrl=GP
237,wildberries_dress237.jpg, 26 140 тг.,PRIO /Платье,https://www.wildberries.kz/catalog/6889459/detail.aspx?targetUrl=GP
238,wildberries_dress238.jpg, 15 770 тг.,Sasha Rozhdestvenskaya /Платье,https://www.wildberries.kz/catalog/7625388/detail.aspx?targetUrl=GP
239,wildberries_dress239.jpg, 15 930 тг.,S.OLIVER /Платье,https://www.wildberries.kz/catalog/5879372/detail.aspx?targetUrl=GP
240,wildberries_dress240.jpg, 29 890 тг.,Jan Steen /Платье,https://www.wildberries.kz/catalog/6765963/detail.aspx?targetUrl=GP
241,wildberries_dress241.jpg, 25 370 тг.,PATRICIA CHARME /Платье,https://www.wildberries.kz/catalog/6845967/detail.aspx?targetUrl=GP
242,wildberries_dress242.jpg, 32 460 тг.,Tasha Martens /Платье,https://www.wildberries.kz/catalog/5333721/detail.aspx?targetUrl=GP
243,wildberries_dress243.jpg, 10 640 тг.,Eva Davidova /Платье,https://www.wildberries.kz/catalog/3080547/detail.aspx?targetUrl=GP
244,wildberries_dress244.jpg, 36 730 тг.,Lufashion /Платье,https://www.wildberries.kz/catalog/7385135/detail.aspx?targetUrl=GP
245,wildberries_dress245.jpg, 9 530 тг.,Abby /Платье,https://www.wildberries.kz/catalog/6922357/detail.aspx?targetUrl=GP
246,wildberries_dress246.jpg, 76 280 тг.,ESSMY /Платье,https://www.wildberries.kz/catalog/7002870/detail.aspx?targetUrl=GP
247,wildberries_dress247.jpg, 27 120 тг.,MirrorStore /Платья,https://www.wildberries.kz/catalog/7038556/detail.aspx?targetUrl=GP
248,wildberries_dress248.jpg, 14 650 тг.,Abby /Платье,https://www.wildberries.kz/catalog/6922310/detail.aspx?targetUrl=GP
249,wildberries_dress249.jpg, 12 160 тг.,Vittoria Vicci /Платье,https://www.wildberries.kz/catalog/6664686/detail.aspx?targetUrl=GP
250,wildberries_dress250.jpg, 4 990 тг.,oodji /Платье,https://www.wildberries.kz/catalog/5048070/detail.aspx?targetUrl=GP
251,wildberries_dress251.jpg, 9 780 тг.,BARKHAT /Платье,https://www.wildberries.kz/catalog/6447878/detail.aspx?targetUrl=GP
252,wildberries_dress252.jpg, 28 190 тг.,МадаМ Т /Платье,https://www.wildberries.kz/catalog/5933514/detail.aspx?targetUrl=GP
253,wildberries_dress253.jpg, 56 950 тг.,Vestiri /Платья,https://www.wildberries.kz/catalog/5477930/detail.aspx?targetUrl=GP
254,wildberries_dress254.jpg, 31 450 тг.,Levall /Платье,https://www.wildberries.kz/catalog/5902980/detail.aspx?targetUrl=GP
255,wildberries_dress255.jpg, 85 320 тг.,La Boheme /Платья,https://www.wildberries.kz/catalog/6947338/detail.aspx?targetUrl=GP
256,wildberries_dress256.jpg, 21 710 тг.,Bonsui /Платье,https://www.wildberries.kz/catalog/1207970/detail.aspx?targetUrl=GP
257,wildberries_dress257.jpg, 10 830 тг.,ГАНГ /Платье,https://www.wildberries.kz/catalog/5533126/detail.aspx?targetUrl=GP
258,wildberries_dress258.jpg, 12 190 тг.,LOVE REPUBLIC /Платье,https://www.wildberries.kz/catalog/7040612/detail.aspx?targetUrl=GP
259,wildberries_dress259.jpg, 33 890 тг.,AKHMADULLINA DREAMS /Платье жен.,https://www.wildberries.kz/catalog/5370020/detail.aspx?targetUrl=GP
260,wildberries_dress260.jpg, 23 730 тг.,1001 DRESS /Платье,https://www.wildberries.kz/catalog/6728160/detail.aspx?targetUrl=GP
261,wildberries_dress261.jpg, 14 070 тг.,nasha /Платье,https://www.wildberries.kz/catalog/6359763/detail.aspx?targetUrl=GP
262,wildberries_dress262.jpg, 13 920 тг.,Mia-Mia /Платье,https://www.wildberries.kz/catalog/5127723/detail.aspx?targetUrl=GP
263,wildberries_dress263.jpg, 4 990 тг.,oodji /Платье,https://www.wildberries.kz/catalog/5332583/detail.aspx?targetUrl=GP
264,wildberries_dress264.jpg, 13 260 тг.,EMKA FASHION /Платье,https://www.wildberries.kz/catalog/6505997/detail.aspx?targetUrl=GP
265,wildberries_dress265.jpg, 28 240 тг.,LOVE REPUBLIC /Платье,https://www.wildberries.kz/catalog/7510937/detail.aspx?targetUrl=GP
266,wildberries_dress266.jpg, 8 490 тг.,oodji /Платье,https://www.wildberries.kz/catalog/5085376/detail.aspx?targetUrl=GP
267,wildberries_dress267.jpg, 17 170 тг.,FIFFO /Платье,https://www.wildberries.kz/catalog/7294124/detail.aspx?targetUrl=GP
268,wildberries_dress268.jpg, 30 280 тг.,RicaMare /Платья,https://www.wildberries.kz/catalog/6347352/detail.aspx?targetUrl=GP
269,wildberries_dress269.jpg, 19 730 тг.,MONDIGO /Платье,https://www.wildberries.kz/catalog/5019539/detail.aspx?targetUrl=GP
270,wildberries_dress270.jpg, 25 390 тг.,Sandwich /Платье,https://www.wildberries.kz/catalog/6979267/detail.aspx?targetUrl=GP
271,wildberries_dress271.jpg, 28 190 тг.,МадаМ Т /Платье,https://www.wildberries.kz/catalog/5933508/detail.aspx?targetUrl=GP
272,wildberries_dress272.jpg, 27 250 тг.,Self Made /Платье,https://www.wildberries.kz/catalog/7007291/detail.aspx?targetUrl=GP
273,wildberries_dress273.jpg, 67 790 тг.,Mango /Платье - GABRIELA-I,https://www.wildberries.kz/catalog/7682565/detail.aspx?targetUrl=GP
274,wildberries_dress274.jpg, 18 070 тг.,Baon /Платье,https://www.wildberries.kz/catalog/5628245/detail.aspx?targetUrl=GP
275,wildberries_dress275.jpg, 18 080 тг.,BYGAKOFF /Платье,https://www.wildberries.kz/catalog/5365615/detail.aspx?targetUrl=GP
276,wildberries_dress276.jpg, 5 080 тг.,ТВОЕ /Платье FRIENDS,https://www.wildberries.kz/catalog/7388431/detail.aspx?targetUrl=GP
277,wildberries_dress277.jpg, 36 110 тг.,Ummami /Платье с бархатным воротничком,https://www.wildberries.kz/catalog/6687853/detail.aspx?targetUrl=GP
278,wildberries_dress278.jpg, 18 030 тг.,Vittoria Vicci /Платье,https://www.wildberries.kz/catalog/7196685/detail.aspx?targetUrl=GP
279,wildberries_dress279.jpg, 15 040 тг.,VERA NOVA /Платье,https://www.wildberries.kz/catalog/4739475/detail.aspx?targetUrl=GP
280,wildberries_dress280.jpg, 18 100 тг.,Panda /Платье,https://www.wildberries.kz/catalog/6456214/detail.aspx?targetUrl=GP
281,wildberries_dress281.jpg, 15 900 тг.,Звезда для тебя /Платье,https://www.wildberries.kz/catalog/7216209/detail.aspx?targetUrl=GP
282,wildberries_dress282.jpg, 62 490 тг.,Veronicaiko /Платье вечернее Family look VV018,https://www.wildberries.kz/catalog/7309473/detail.aspx?targetUrl=GP
283,wildberries_dress283.jpg, 9 120 тг.,Abby /Платье,https://www.wildberries.kz/catalog/6922273/detail.aspx?targetUrl=GP
284,wildberries_dress284.jpg, 21 580 тг.,AM One /Платье,https://www.wildberries.kz/catalog/6882276/detail.aspx?targetUrl=GP
285,wildberries_dress285.jpg, 17 180 тг.,Jan Steen /Платье,https://www.wildberries.kz/catalog/6616825/detail.aspx?targetUrl=GP
286,wildberries_dress286.jpg, 11 290 тг.,ZARINA /Платье,https://www.wildberries.kz/catalog/7024489/detail.aspx?targetUrl=GP
287,wildberries_dress287.jpg, 27 910 тг.,NadiN /Платье,https://www.wildberries.kz/catalog/6414243/detail.aspx?targetUrl=GP
288,wildberries_dress288.jpg, 37 060 тг.,Xenia Dukova /Платье,https://www.wildberries.kz/catalog/3344026/detail.aspx?targetUrl=GP
289,wildberries_dress289.jpg, 27 930 тг.,S.OLIVER /Платье,https://www.wildberries.kz/catalog/5916885/detail.aspx?targetUrl=GP
290,wildberries_dress290.jpg, 18 500 тг.,Rosanna /Платье,https://www.wildberries.kz/catalog/6122507/detail.aspx?targetUrl=GP
291,wildberries_dress291.jpg, 21 960 тг.,Lussotico /Платье,https://www.wildberries.kz/catalog/6307144/detail.aspx?targetUrl=GP
292,wildberries_dress292.jpg, 27 250 тг.,Self Made /Платье,https://www.wildberries.kz/catalog/6305313/detail.aspx?targetUrl=GP
293,wildberries_dress293.jpg, 39 290 тг.,Stimage /Платье FOUGERE,https://www.wildberries.kz/catalog/6759374/detail.aspx?targetUrl=GP
294,wildberries_dress294.jpg, 18 270 тг.,KISLIS /Платье,https://www.wildberries.kz/catalog/7114756/detail.aspx?targetUrl=GP
295,wildberries_dress295.jpg, 25 370 тг.,МадаМ Т /Платье,https://www.wildberries.kz/catalog/5931097/detail.aspx?targetUrl=GP
296,wildberries_dress296.jpg, 28 190 тг.,МадаМ Т /Платье,https://www.wildberries.kz/catalog/5933506/detail.aspx?targetUrl=GP
297,wildberries_dress297.jpg, 10 140 тг.,Gregory /Платье,https://www.wildberries.kz/catalog/5829567/detail.aspx?targetUrl=GP
298,wildberries_dress298.jpg, 33 890 тг.,LOVE REPUBLIC /Платье,https://www.wildberries.kz/catalog/6702255/detail.aspx?targetUrl=GP
299,wildberries_dress299.jpg, 28 220 тг.,Nothing but Love /Платье,https://www.wildberries.kz/catalog/7212025/detail.aspx?targetUrl=GP
300,wildberries_dress300.jpg, 24 030 тг.,Rodionov /Трикотажное платье в горошек,https://www.wildberries.kz/catalog/7140867/detail.aspx?targetUrl=GP
301,wildberries_dress301.jpg, 44 920 тг.,LUSIO /Платье,https://www.wildberries.kz/catalog/6309525/detail.aspx?targetUrl=GP
302,wildberries_dress302.jpg, 26 560 тг.,МадаМ Т /Платье,https://www.wildberries.kz/catalog/5989694/detail.aspx?targetUrl=GP
303,wildberries_dress303.jpg, 18 000 тг.,Abby /Платье,https://www.wildberries.kz/catalog/7458859/detail.aspx?targetUrl=GP
304,wildberries_dress304.jpg, 22 370 тг.,AM One /Платье,https://www.wildberries.kz/catalog/6779755/detail.aspx?targetUrl=GP
305,wildberries_dress305.jpg, 20 790 тг.,1001 DRESS /Платье,https://www.wildberries.kz/catalog/2665606/detail.aspx?targetUrl=GP
306,wildberries_dress306.jpg, 23 960 тг.,VERA NOVA /Платье,https://www.wildberries.kz/catalog/5581335/detail.aspx?targetUrl=GP
307,wildberries_dress307.jpg, 10 670 тг.,BARKHAT /Платье,https://www.wildberries.kz/catalog/6447873/detail.aspx?targetUrl=GP
308,wildberries_dress308.jpg, 22 570 тг.,HELMIDGE /Платье,https://www.wildberries.kz/catalog/5624540/detail.aspx?targetUrl=GP
309,wildberries_dress309.jpg, 27 850 тг.,ILCATO /Платье,https://www.wildberries.kz/catalog/5985462/detail.aspx?targetUrl=GP
310,wildberries_dress310.jpg, 1 590 тг.,oodji /Платье,https://www.wildberries.kz/catalog/3392180/detail.aspx?targetUrl=GP
311,wildberries_dress311.jpg, 35 550 тг.,Cavo /Платье,https://www.wildberries.kz/catalog/6599570/detail.aspx?targetUrl=GP
312,wildberries_dress312.jpg, 26 670 тг.,RAMANTI /Платье,https://www.wildberries.kz/catalog/5751763/detail.aspx?targetUrl=GP
313,wildberries_dress313.jpg, 23 490 тг.,Lussotico /Платье,https://www.wildberries.kz/catalog/5606729/detail.aspx?targetUrl=GP
314,wildberries_dress314.jpg, 18 970 тг.,Donna Saggia /Платье,https://www.wildberries.kz/catalog/6325412/detail.aspx?targetUrl=GP
315,wildberries_dress315.jpg, 16 940 тг.,ZARINA /Платье,https://www.wildberries.kz/catalog/6563072/detail.aspx?targetUrl=GP
316,wildberries_dress316.jpg, 15 960 тг.,EMKA FASHION /Платье,https://www.wildberries.kz/catalog/6585326/detail.aspx?targetUrl=GP
317,wildberries_dress317.jpg, 23 310 тг.,ZERKALA /Платье,https://www.wildberries.kz/catalog/6000311/detail.aspx?targetUrl=GP
318,wildberries_dress318.jpg, 25 370 тг.,МадаМ Т /Платье,https://www.wildberries.kz/catalog/5989686/detail.aspx?targetUrl=GP
319,wildberries_dress319.jpg, 17 490 тг.,Infinity Lingerie /Платье,https://www.wildberries.kz/catalog/7487553/detail.aspx?targetUrl=GP
320,wildberries_dress320.jpg, 24 900 тг.,My Fashion House /Платья,https://www.wildberries.kz/catalog/5039793/detail.aspx?targetUrl=GP
321,wildberries_dress321.jpg, 72 030 тг.,Julvern /Платье,https://www.wildberries.kz/catalog/6864744/detail.aspx?targetUrl=GP
322,wildberries_dress322.jpg, 12 260 тг.,Ninel /Платье,https://www.wildberries.kz/catalog/6655755/detail.aspx?targetUrl=GP
323,wildberries_dress323.jpg, 28 390 тг.,Self Made /Платье,https://www.wildberries.kz/catalog/7418162/detail.aspx?targetUrl=GP
324,wildberries_dress324.jpg, 13 420 тг.,PELICAN /Платье,https://www.wildberries.kz/catalog/7097219/detail.aspx?targetUrl=GP
325,wildberries_dress325.jpg, 24 150 тг.,po Pogode /Платье,https://www.wildberries.kz/catalog/6142091/detail.aspx?targetUrl=GP
326,wildberries_dress326.jpg, 10 490 тг.,Befree /Платье,https://www.wildberries.kz/catalog/6818885/detail.aspx?targetUrl=GP
